Source: sourcetag; timestamp; name <email>																																			
HOUR	AT	BE	BG	CH	CZ	DE	DK	ES	FI	FR	GR	HR	HU	IE	IT	LU	NL	NO	PL	PT	RO	SE	SI	SK	UK	EE	LT	LV	NONEU_Balkan	TR	DolAmroth	Gondor	Rohan	Harad	Mordor
2891	0	0.662	0.304	0	0	0.241	0.052	0.28	0.472	0.455	0.427	0.304	0	0.18	0.258	0	0.136	0.637	0.635	0.28	0.058	0.603	0.304	0	0.18	0.673	0.673	0.673	0.07	0.532	0.304	0.472	0.455	0.07	0.258
2892	0	0.577	0.373	0	0	0.229	0.048	0.283	0.412	0.392	0.485	0.373	0	0.161	0.27	0	0.123	0.621	0.649	0.283	0.048	0.655	0.373	0	0.161	0.654	0.654	0.654	0.075	0.514	0.373	0.412	0.392	0.075	0.27
2893	0	0.501	0.436	0	0	0.234	0.068	0.201	0.373	0.312	0.518	0.436	0	0.137	0.286	0	0.145	0.609	0.609	0.201	0.039	0.696	0.436	0	0.137	0.638	0.638	0.638	0.068	0.505	0.436	0.373	0.312	0.068	0.286
2894	0	0.467	0.493	0	0	0.259	0.102	0.132	0.357	0.237	0.493	0.493	0	0.12	0.336	0	0.171	0.597	0.552	0.132	0.032	0.687	0.493	0	0.12	0.658	0.658	0.658	0.057	0.495	0.493	0.357	0.237	0.057	0.336
2895	0	0.459	0.522	0	0	0.275	0.151	0.117	0.351	0.169	0.456	0.522	0	0.113	0.379	0	0.188	0.585	0.56	0.117	0.032	0.657	0.522	0	0.113	0.667	0.667	0.667	0.057	0.498	0.522	0.351	0.169	0.057	0.379
2896	0	0.448	0.493	0	0	0.275	0.2	0.171	0.351	0.123	0.449	0.493	0	0.124	0.361	0	0.21	0.582	0.562	0.171	0.038	0.602	0.493	0	0.124	0.681	0.681	0.681	0.059	0.528	0.493	0.351	0.123	0.059	0.361
2897	0	0.39	0.512	0	0	0.268	0.252	0.28	0.371	0.118	0.439	0.512	0	0.159	0.303	0	0.234	0.591	0.484	0.28	0.061	0.509	0.512	0	0.159	0.703	0.703	0.703	0.065	0.559	0.512	0.371	0.118	0.065	0.303
2898	0	0.304	0.597	0	0	0.266	0.303	0.396	0.415	0.209	0.396	0.597	0	0.203	0.246	0	0.255	0.594	0.376	0.396	0.11	0.463	0.597	0	0.203	0.729	0.729	0.729	0.084	0.556	0.597	0.415	0.209	0.084	0.246
2899	0	0.245	0.674	0	0	0.302	0.369	0.486	0.488	0.299	0.311	0.674	0	0.26	0.212	0	0.275	0.616	0.3	0.486	0.18	0.49	0.674	0	0.26	0.76	0.76	0.76	0.135	0.494	0.674	0.488	0.299	0.135	0.212
2900	0	0.186	0.711	0	0	0.327	0.42	0.536	0.582	0.412	0.231	0.711	0	0.381	0.192	0	0.284	0.66	0.275	0.536	0.212	0.518	0.711	0	0.381	0.789	0.789	0.789	0.219	0.396	0.711	0.582	0.412	0.219	0.192
2901	0	0.13	0.711	0	0	0.323	0.452	0.565	0.627	0.5	0.178	0.711	0	0.506	0.171	0	0.258	0.692	0.289	0.565	0.201	0.528	0.711	0	0.506	0.794	0.794	0.794	0.312	0.343	0.711	0.627	0.5	0.312	0.171
2902	0	0.082	0.7	0	0	0.329	0.484	0.562	0.645	0.663	0.161	0.7	0	0.566	0.165	0	0.23	0.692	0.329	0.562	0.19	0.552	0.7	0	0.566	0.739	0.739	0.739	0.402	0.386	0.7	0.645	0.663	0.402	0.165
2903	0	0.062	0.678	0	0	0.341	0.518	0.506	0.622	0.808	0.161	0.678	0	0.571	0.16	0	0.21	0.685	0.39	0.506	0.197	0.581	0.678	0	0.571	0.635	0.635	0.635	0.427	0.479	0.678	0.622	0.808	0.427	0.16
2904	0	0.076	0.621	0	0	0.348	0.549	0.459	0.539	0.878	0.143	0.621	0	0.582	0.152	0	0.187	0.678	0.463	0.459	0.224	0.599	0.621	0	0.582	0.507	0.507	0.507	0.384	0.555	0.621	0.539	0.878	0.384	0.152
2905	0	0.119	0.597	0	0	0.341	0.574	0.458	0.442	0.898	0.108	0.597	0	0.609	0.15	0	0.137	0.682	0.512	0.458	0.276	0.616	0.597	0	0.609	0.442	0.442	0.442	0.344	0.606	0.597	0.442	0.898	0.344	0.15
2906	0	0.165	0.574	0	0	0.324	0.587	0.446	0.37	0.917	0.085	0.574	0	0.61	0.153	0	0.093	0.694	0.56	0.446	0.338	0.63	0.574	0	0.61	0.479	0.479	0.479	0.342	0.631	0.574	0.37	0.917	0.342	0.153
2907	0	0.194	0.499	0	0	0.298	0.582	0.42	0.336	0.903	0.082	0.499	0	0.591	0.154	0	0.07	0.705	0.616	0.42	0.389	0.639	0.499	0	0.591	0.56	0.56	0.56	0.363	0.643	0.499	0.336	0.903	0.363	0.154
2908	0	0.166	0.413	0	0	0.274	0.554	0.392	0.273	0.891	0.074	0.413	0	0.587	0.149	0	0.05	0.711	0.659	0.392	0.361	0.633	0.413	0	0.587	0.601	0.601	0.601	0.413	0.627	0.413	0.273	0.891	0.413	0.149
2909	0	0.106	0.301	0	0	0.258	0.515	0.365	0.178	0.858	0.055	0.301	0	0.589	0.15	0	0.041	0.706	0.647	0.365	0.187	0.621	0.301	0	0.589	0.664	0.664	0.664	0.49	0.586	0.301	0.178	0.858	0.49	0.15
2910	0	0.06	0.255	0	0	0.235	0.42	0.325	0.154	0.791	0.061	0.255	0	0.619	0.143	0	0.037	0.637	0.703	0.325	0.127	0.617	0.255	0	0.619	0.713	0.713	0.713	0.545	0.539	0.255	0.154	0.791	0.545	0.143
2911	0	0.038	0.311	0	0	0.223	0.338	0.264	0.228	0.729	0.117	0.311	0	0.65	0.147	0	0.018	0.606	0.81	0.264	0.136	0.637	0.311	0	0.65	0.764	0.764	0.764	0.608	0.504	0.311	0.228	0.729	0.608	0.147
2912	0	0.073	0.382	0	0	0.197	0.276	0.173	0.317	0.635	0.178	0.382	0	0.727	0.274	0	0.009	0.578	0.88	0.173	0.117	0.662	0.382	0	0.727	0.822	0.822	0.822	0.629	0.479	0.382	0.317	0.635	0.629	0.274
2913	0	0.159	0.46	0	0	0.178	0.207	0.092	0.399	0.498	0.224	0.46	0	0.782	0.491	0	0.008	0.546	0.921	0.092	0.111	0.66	0.46	0	0.782	0.867	0.867	0.867	0.594	0.477	0.46	0.399	0.498	0.594	0.491
2914	0	0.273	0.54	0	0	0.184	0.151	0.045	0.511	0.457	0.264	0.54	0	0.815	0.533	0	0.006	0.52	0.944	0.045	0.11	0.668	0.54	0	0.815	0.894	0.894	0.894	0.54	0.501	0.54	0.511	0.457	0.54	0.533
2915	0	0.348	0.587	0	0	0.192	0.125	0.017	0.646	0.452	0.322	0.587	0	0.83	0.488	0	0.005	0.509	0.957	0.017	0.106	0.673	0.587	0	0.83	0.914	0.914	0.914	0.5	0.539	0.587	0.646	0.452	0.5	0.488
2916	0	0.355	0.606	0	0	0.204	0.125	0.012	0.743	0.415	0.396	0.606	0	0.835	0.427	0	0.005	0.519	0.965	0.012	0.096	0.642	0.606	0	0.835	0.919	0.919	0.919	0.433	0.562	0.606	0.743	0.415	0.433	0.427
2917	0	0.333	0.607	0	0	0.226	0.132	0.028	0.778	0.369	0.409	0.607	0	0.843	0.395	0	0.013	0.543	0.971	0.028	0.088	0.613	0.607	0	0.843	0.91	0.91	0.91	0.351	0.563	0.607	0.778	0.369	0.351	0.395
2918	0	0.338	0.609	0	0	0.244	0.141	0.045	0.765	0.344	0.371	0.609	0	0.851	0.396	0	0.037	0.587	0.971	0.045	0.083	0.589	0.609	0	0.851	0.859	0.859	0.859	0.296	0.547	0.609	0.765	0.344	0.296	0.396
2919	0	0.371	0.595	0	0	0.242	0.157	0.077	0.706	0.326	0.306	0.595	0	0.865	0.399	0	0.072	0.635	0.961	0.077	0.088	0.582	0.595	0	0.865	0.781	0.781	0.781	0.248	0.502	0.595	0.706	0.326	0.248	0.399
2920	0	0.384	0.54	0	0	0.217	0.174	0.123	0.644	0.269	0.213	0.54	0	0.869	0.363	0	0.127	0.673	0.925	0.123	0.111	0.604	0.54	0	0.869	0.698	0.698	0.698	0.208	0.456	0.54	0.644	0.269	0.208	0.363
2921	0	0.365	0.473	0	0	0.183	0.188	0.132	0.616	0.205	0.141	0.473	0	0.865	0.297	0	0.209	0.693	0.85	0.132	0.176	0.642	0.473	0	0.865	0.575	0.575	0.575	0.163	0.438	0.473	0.616	0.205	0.163	0.297
2922	0	0.328	0.433	0	0	0.162	0.211	0.128	0.675	0.165	0.094	0.433	0	0.863	0.237	0	0.329	0.667	0.758	0.128	0.27	0.673	0.433	0	0.863	0.52	0.52	0.52	0.141	0.454	0.433	0.675	0.165	0.141	0.237
2923	0	0.341	0.363	0	0	0.17	0.261	0.175	0.716	0.129	0.061	0.363	0	0.888	0.202	0	0.486	0.652	0.704	0.175	0.327	0.695	0.363	0	0.888	0.532	0.532	0.532	0.138	0.475	0.363	0.716	0.129	0.138	0.202
2924	0	0.405	0.319	0	0	0.168	0.296	0.299	0.695	0.17	0.043	0.319	0	0.913	0.193	0	0.606	0.651	0.63	0.299	0.317	0.718	0.319	0	0.913	0.533	0.533	0.533	0.153	0.477	0.319	0.695	0.17	0.153	0.193
2925	0	0.449	0.309	0	0	0.163	0.294	0.439	0.688	0.3	0.033	0.309	0	0.931	0.21	0	0.655	0.623	0.561	0.439	0.27	0.72	0.309	0	0.931	0.579	0.579	0.579	0.187	0.457	0.309	0.688	0.3	0.187	0.21
2926	0	0.461	0.312	0	0	0.168	0.264	0.484	0.688	0.425	0.028	0.312	0	0.938	0.223	0	0.673	0.581	0.53	0.484	0.206	0.692	0.312	0	0.938	0.637	0.637	0.637	0.21	0.415	0.312	0.688	0.425	0.21	0.223
2927	0	0.537	0.332	0	0	0.181	0.217	0.458	0.671	0.466	0.018	0.332	0	0.939	0.223	0	0.711	0.525	0.511	0.458	0.138	0.663	0.332	0	0.939	0.662	0.662	0.662	0.214	0.373	0.332	0.671	0.466	0.214	0.223
2928	0	0.637	0.354	0	0	0.22	0.17	0.415	0.617	0.466	0.018	0.354	0	0.94	0.234	0	0.722	0.468	0.48	0.415	0.093	0.609	0.354	0	0.94	0.679	0.679	0.679	0.213	0.355	0.354	0.617	0.466	0.213	0.234
2929	0	0.591	0.37	0	0	0.318	0.122	0.349	0.537	0.47	0.03	0.37	0	0.937	0.26	0	0.694	0.41	0.43	0.349	0.081	0.545	0.37	0	0.937	0.69	0.69	0.69	0.2	0.345	0.37	0.537	0.47	0.2	0.26
2930	0	0.535	0.373	0	0	0.402	0.082	0.318	0.48	0.474	0.051	0.373	0	0.935	0.255	0	0.711	0.362	0.376	0.318	0.092	0.493	0.373	0	0.935	0.703	0.703	0.703	0.212	0.324	0.373	0.48	0.474	0.212	0.255
2931	0	0.528	0.361	0	0	0.473	0.05	0.288	0.451	0.484	0.062	0.361	0	0.937	0.227	0	0.687	0.322	0.332	0.288	0.125	0.457	0.361	0	0.937	0.706	0.706	0.706	0.211	0.295	0.361	0.451	0.484	0.211	0.227
2932	0	0.493	0.356	0	0	0.563	0.029	0.233	0.386	0.502	0.072	0.356	0	0.943	0.203	0	0.674	0.287	0.277	0.233	0.156	0.405	0.356	0	0.943	0.661	0.661	0.661	0.191	0.28	0.356	0.386	0.502	0.191	0.203
2933	0	0.468	0.332	0	0	0.606	0.014	0.248	0.333	0.503	0.1	0.332	0	0.951	0.177	0	0.67	0.258	0.2	0.248	0.107	0.339	0.332	0	0.951	0.579	0.579	0.579	0.139	0.277	0.332	0.333	0.503	0.139	0.177
2934	0	0.444	0.439	0	0	0.569	0.005	0.26	0.372	0.486	0.092	0.439	0	0.958	0.114	0	0.622	0.207	0.105	0.26	0.077	0.325	0.439	0	0.958	0.483	0.483	0.483	0.139	0.277	0.439	0.372	0.486	0.139	0.114
2935	0	0.425	0.56	0	0	0.569	0.016	0.196	0.423	0.489	0.097	0.56	0	0.962	0.1	0	0.571	0.152	0.07	0.196	0.125	0.313	0.56	0	0.962	0.389	0.389	0.389	0.106	0.282	0.56	0.423	0.489	0.106	0.1
2936	0	0.395	0.631	0	0	0.655	0.062	0.124	0.417	0.513	0.113	0.631	0	0.962	0.107	0	0.601	0.151	0.07	0.124	0.185	0.289	0.631	0	0.962	0.305	0.305	0.305	0.061	0.304	0.631	0.417	0.513	0.061	0.107
2937	0	0.362	0.692	0	0	0.74	0.139	0.098	0.397	0.543	0.117	0.692	0	0.932	0.079	0	0.646	0.211	0.064	0.098	0.258	0.261	0.692	0	0.932	0.244	0.244	0.244	0.048	0.331	0.692	0.397	0.543	0.048	0.079
2938	0	0.338	0.747	0	0	0.819	0.243	0.104	0.347	0.559	0.114	0.747	0	0.862	0.055	0	0.719	0.276	0.051	0.104	0.299	0.242	0.747	0	0.862	0.214	0.214	0.214	0.05	0.338	0.747	0.347	0.559	0.05	0.055
2939	0	0.304	0.79	0	0	0.865	0.362	0.136	0.271	0.601	0.17	0.79	0	0.72	0.065	0	0.758	0.303	0.036	0.136	0.312	0.231	0.79	0	0.72	0.21	0.21	0.21	0.06	0.344	0.79	0.271	0.601	0.06	0.065
2940	0	0.291	0.823	0	0	0.894	0.471	0.164	0.22	0.619	0.281	0.823	0	0.488	0.08	0	0.758	0.322	0.02	0.164	0.3	0.232	0.823	0	0.488	0.23	0.23	0.23	0.07	0.361	0.823	0.22	0.619	0.07	0.08
2941	0	0.32	0.827	0	0	0.91	0.551	0.154	0.203	0.606	0.35	0.827	0	0.284	0.095	0	0.746	0.317	0.01	0.154	0.294	0.239	0.827	0	0.284	0.261	0.261	0.261	0.066	0.39	0.827	0.203	0.606	0.066	0.095
2942	0	0.351	0.795	0	0	0.908	0.607	0.123	0.203	0.587	0.355	0.795	0	0.219	0.107	0	0.736	0.306	0.015	0.123	0.295	0.252	0.795	0	0.219	0.272	0.272	0.272	0.055	0.412	0.795	0.203	0.587	0.055	0.107
2943	0	0.356	0.747	0	0	0.907	0.647	0.088	0.222	0.59	0.31	0.747	0	0.256	0.117	0	0.805	0.317	0.032	0.088	0.351	0.264	0.747	0	0.256	0.272	0.272	0.272	0.044	0.395	0.747	0.222	0.59	0.044	0.117
2944	0	0.351	0.678	0	0	0.907	0.677	0.063	0.258	0.594	0.269	0.678	0	0.31	0.127	0	0.85	0.338	0.088	0.063	0.485	0.273	0.678	0	0.31	0.255	0.255	0.255	0.036	0.351	0.678	0.258	0.594	0.036	0.127
2945	0	0.331	0.579	0	0	0.902	0.703	0.086	0.303	0.549	0.231	0.579	0	0.364	0.127	0	0.833	0.341	0.2	0.086	0.643	0.254	0.579	0	0.364	0.214	0.214	0.214	0.03	0.3	0.579	0.303	0.549	0.03	0.127
2946	0	0.351	0.509	0	0	0.909	0.744	0.142	0.39	0.435	0.198	0.509	0	0.431	0.126	0	0.83	0.381	0.392	0.142	0.742	0.208	0.509	0	0.431	0.187	0.187	0.187	0.026	0.274	0.509	0.39	0.435	0.026	0.126
2947	0	0.446	0.428	0	0	0.908	0.804	0.156	0.511	0.358	0.164	0.428	0	0.562	0.139	0	0.839	0.483	0.607	0.156	0.744	0.164	0.428	0	0.562	0.18	0.18	0.18	0.024	0.273	0.428	0.511	0.358	0.024	0.139
2948	0	0.539	0.357	0	0	0.877	0.856	0.106	0.582	0.396	0.13	0.357	0	0.653	0.166	0	0.853	0.582	0.733	0.106	0.733	0.127	0.357	0	0.653	0.169	0.169	0.169	0.027	0.256	0.357	0.582	0.396	0.027	0.166
2949	0	0.584	0.253	0	0	0.85	0.878	0.034	0.606	0.493	0.107	0.253	0	0.678	0.215	0	0.869	0.651	0.787	0.034	0.628	0.089	0.253	0	0.678	0.149	0.149	0.149	0.031	0.219	0.253	0.606	0.493	0.031	0.215
2950	0	0.623	0.158	0	0	0.847	0.92	0.033	0.575	0.559	0.097	0.158	0	0.67	0.268	0	0.881	0.681	0.802	0.033	0.526	0.058	0.158	0	0.67	0.136	0.136	0.136	0.04	0.185	0.158	0.575	0.559	0.04	0.268
2951	0	0.611	0.095	0	0	0.863	0.951	0.14	0.514	0.615	0.09	0.095	0	0.756	0.29	0	0.876	0.691	0.809	0.14	0.452	0.04	0.095	0	0.756	0.113	0.113	0.113	0.056	0.166	0.095	0.514	0.615	0.056	0.29
2952	0	0.563	0.084	0	0	0.882	0.98	0.389	0.47	0.681	0.089	0.084	0	0.728	0.277	0	0.846	0.706	0.798	0.389	0.448	0.052	0.084	0	0.728	0.072	0.072	0.072	0.071	0.162	0.084	0.47	0.681	0.071	0.277
2953	0	0.511	0.097	0	0	0.876	0.984	0.461	0.43	0.721	0.097	0.097	0	0.772	0.243	0	0.824	0.687	0.787	0.461	0.466	0.1	0.097	0	0.772	0.041	0.041	0.041	0.08	0.158	0.097	0.43	0.721	0.08	0.243
2954	0	0.462	0.104	0	0	0.855	0.987	0.344	0.349	0.715	0.107	0.104	0	0.844	0.198	0	0.823	0.661	0.793	0.344	0.487	0.179	0.104	0	0.844	0.036	0.036	0.036	0.089	0.152	0.104	0.349	0.715	0.089	0.198
2955	0	0.451	0.11	0	0	0.855	0.98	0.383	0.271	0.691	0.112	0.11	0	0.796	0.154	0	0.837	0.616	0.813	0.383	0.535	0.246	0.11	0	0.796	0.057	0.057	0.057	0.105	0.173	0.11	0.271	0.691	0.105	0.154
2956	0	0.512	0.117	0	0	0.842	0.934	0.299	0.198	0.669	0.106	0.117	0	0.742	0.12	0	0.86	0.581	0.825	0.299	0.559	0.252	0.117	0	0.742	0.106	0.106	0.106	0.112	0.2	0.117	0.198	0.669	0.112	0.12
2957	0	0.56	0.09	0	0	0.766	0.806	0.213	0.171	0.672	0.102	0.09	0	0.704	0.092	0	0.876	0.569	0.83	0.213	0.524	0.181	0.09	0	0.704	0.144	0.144	0.144	0.107	0.207	0.09	0.171	0.672	0.107	0.092
2958	0	0.599	0.048	0	0	0.737	0.631	0.19	0.198	0.67	0.083	0.048	0	0.66	0.071	0	0.827	0.572	0.864	0.19	0.498	0.099	0.048	0	0.66	0.178	0.178	0.178	0.092	0.183	0.048	0.198	0.67	0.092	0.071
2959	0	0.634	0.022	0	0	0.782	0.592	0.194	0.24	0.664	0.089	0.022	0	0.616	0.054	0	0.802	0.597	0.827	0.194	0.595	0.081	0.022	0	0.616	0.217	0.217	0.217	0.072	0.14	0.022	0.24	0.664	0.072	0.054
2960	0	0.661	0.014	0	0	0.846	0.664	0.231	0.239	0.654	0.089	0.014	0	0.637	0.045	0	0.806	0.578	0.835	0.231	0.739	0.094	0.014	0	0.637	0.243	0.243	0.243	0.048	0.097	0.014	0.239	0.654	0.048	0.045
2961	0	0.657	0.008	0	0	0.871	0.726	0.318	0.203	0.684	0.076	0.008	0	0.604	0.03	0	0.808	0.573	0.887	0.318	0.823	0.128	0.008	0	0.604	0.255	0.255	0.255	0.038	0.074	0.008	0.203	0.684	0.038	0.03
2962	0	0.653	0.007	0	0	0.865	0.727	0.475	0.152	0.744	0.104	0.007	0	0.566	0.015	0	0.765	0.681	0.906	0.475	0.795	0.209	0.007	0	0.566	0.246	0.246	0.246	0.046	0.093	0.007	0.152	0.744	0.046	0.015
2963	0	0.662	0.019	0	0	0.835	0.725	0.583	0.101	0.788	0.175	0.019	0	0.549	0.032	0	0.692	0.754	0.895	0.583	0.684	0.317	0.019	0	0.549	0.234	0.234	0.234	0.049	0.155	0.019	0.101	0.788	0.049	0.032
2964	0	0.691	0.062	0	0	0.792	0.689	0.628	0.06	0.838	0.266	0.062	0	0.566	0.087	0	0.625	0.768	0.823	0.628	0.529	0.443	0.062	0	0.566	0.222	0.222	0.222	0.047	0.239	0.062	0.06	0.838	0.047	0.087
2965	0	0.719	0.128	0	0	0.731	0.647	0.681	0.034	0.853	0.3	0.128	0	0.641	0.158	0	0.525	0.744	0.629	0.681	0.398	0.547	0.128	0	0.641	0.214	0.214	0.214	0.041	0.305	0.128	0.034	0.853	0.041	0.158
2966	0	0.727	0.195	0	0	0.657	0.593	0.731	0.023	0.862	0.3	0.195	0	0.698	0.217	0	0.402	0.737	0.402	0.731	0.289	0.612	0.195	0	0.698	0.213	0.213	0.213	0.03	0.345	0.195	0.023	0.862	0.03	0.217
2967	0	0.714	0.258	0	0	0.567	0.566	0.742	0.021	0.89	0.277	0.258	0	0.712	0.262	0	0.279	0.749	0.298	0.742	0.208	0.643	0.258	0	0.712	0.23	0.23	0.23	0.023	0.361	0.258	0.021	0.89	0.023	0.262
2968	0	0.712	0.329	0	0	0.421	0.53	0.744	0.021	0.9	0.256	0.329	0	0.67	0.312	0	0.141	0.75	0.253	0.744	0.209	0.662	0.329	0	0.67	0.28	0.28	0.28	0.021	0.37	0.329	0.021	0.9	0.021	0.312
2969	0	0.728	0.425	0	0	0.254	0.483	0.748	0.027	0.91	0.222	0.425	0	0.587	0.35	0	0.041	0.753	0.192	0.748	0.317	0.662	0.425	0	0.587	0.386	0.386	0.386	0.021	0.373	0.425	0.027	0.91	0.021	0.35
2970	0	0.754	0.489	0	0	0.114	0.449	0.769	0.053	0.967	0.164	0.489	0	0.433	0.347	0	0.037	0.742	0.125	0.769	0.49	0.665	0.489	0	0.433	0.507	0.507	0.507	0.029	0.376	0.489	0.053	0.967	0.029	0.347
2971	0	0.784	0.483	0	0	0.052	0.444	0.767	0.106	0.968	0.106	0.483	0	0.264	0.314	0	0.199	0.714	0.052	0.767	0.547	0.688	0.483	0	0.264	0.587	0.587	0.587	0.047	0.383	0.483	0.106	0.968	0.047	0.314
2972	0	0.805	0.47	0	0	0.056	0.446	0.717	0.182	0.946	0.078	0.47	0	0.235	0.286	0	0.505	0.655	0.024	0.717	0.516	0.729	0.47	0	0.235	0.617	0.617	0.617	0.061	0.393	0.47	0.182	0.946	0.061	0.286
2973	0	0.828	0.46	0	0	0.168	0.415	0.693	0.283	0.929	0.064	0.46	0	0.338	0.269	0	0.688	0.572	0.036	0.693	0.475	0.751	0.46	0	0.338	0.635	0.635	0.635	0.057	0.405	0.46	0.283	0.929	0.057	0.269
2974	0	0.819	0.466	0	0	0.379	0.344	0.693	0.383	0.948	0.054	0.466	0	0.526	0.25	0	0.743	0.478	0.084	0.693	0.423	0.776	0.466	0	0.526	0.672	0.672	0.672	0.048	0.403	0.466	0.383	0.948	0.048	0.25
2975	0	0.831	0.503	0	0	0.625	0.248	0.641	0.464	0.96	0.053	0.503	0	0.627	0.239	0	0.797	0.428	0.144	0.641	0.385	0.773	0.503	0	0.627	0.719	0.719	0.719	0.044	0.39	0.503	0.464	0.96	0.044	0.239
2976	0	0.854	0.546	0	0	0.751	0.187	0.539	0.523	0.964	0.061	0.546	0	0.607	0.234	0	0.864	0.377	0.192	0.539	0.364	0.75	0.546	0	0.607	0.751	0.751	0.751	0.044	0.373	0.546	0.523	0.964	0.044	0.234
2977	0	0.825	0.573	0	0	0.806	0.139	0.449	0.559	0.959	0.076	0.573	0	0.55	0.223	0	0.892	0.32	0.204	0.449	0.341	0.728	0.573	0	0.55	0.737	0.737	0.737	0.039	0.354	0.573	0.559	0.959	0.039	0.223
2978	0	0.801	0.609	0	0	0.852	0.18	0.354	0.577	0.924	0.09	0.609	0	0.466	0.212	0	0.856	0.302	0.192	0.354	0.342	0.712	0.609	0	0.466	0.678	0.678	0.678	0.041	0.335	0.609	0.577	0.924	0.041	0.212
2979	0	0.795	0.649	0	0	0.883	0.348	0.261	0.545	0.892	0.097	0.649	0	0.416	0.2	0	0.812	0.347	0.186	0.261	0.464	0.731	0.649	0	0.416	0.597	0.597	0.597	0.044	0.313	0.649	0.545	0.892	0.044	0.2
2980	0	0.788	0.631	0	0	0.929	0.566	0.189	0.481	0.905	0.097	0.631	0	0.454	0.184	0	0.805	0.327	0.175	0.189	0.744	0.729	0.631	0	0.454	0.482	0.482	0.482	0.061	0.276	0.631	0.481	0.905	0.061	0.184
2981	0	0.775	0.561	0	0	0.944	0.737	0.132	0.434	0.904	0.102	0.561	0	0.483	0.161	0	0.84	0.305	0.193	0.132	0.861	0.739	0.561	0	0.483	0.415	0.415	0.415	0.11	0.235	0.561	0.434	0.904	0.11	0.161
2982	0	0.748	0.556	0	0	0.944	0.842	0.097	0.497	0.891	0.098	0.556	0	0.496	0.14	0	0.836	0.272	0.192	0.097	0.879	0.77	0.556	0	0.496	0.389	0.389	0.389	0.13	0.2	0.556	0.497	0.891	0.13	0.14
2983	0	0.699	0.536	0	0	0.919	0.905	0.102	0.637	0.863	0.126	0.536	0	0.559	0.155	0	0.846	0.244	0.282	0.102	0.897	0.787	0.536	0	0.559	0.347	0.347	0.347	0.103	0.167	0.536	0.637	0.863	0.103	0.155
2984	0	0.637	0.509	0	0	0.923	0.942	0.138	0.739	0.803	0.143	0.509	0	0.67	0.211	0	0.883	0.265	0.477	0.138	0.918	0.802	0.509	0	0.67	0.318	0.318	0.318	0.07	0.149	0.509	0.739	0.803	0.07	0.211
2985	0	0.591	0.484	0	0	0.924	0.97	0.151	0.81	0.689	0.157	0.484	0	0.728	0.274	0	0.898	0.311	0.58	0.151	0.924	0.81	0.484	0	0.728	0.3	0.3	0.3	0.056	0.147	0.484	0.81	0.689	0.056	0.274
2986	0	0.581	0.435	0	0	0.917	0.988	0.147	0.859	0.489	0.179	0.435	0	0.69	0.312	0	0.961	0.384	0.632	0.147	0.901	0.794	0.435	0	0.69	0.263	0.263	0.263	0.06	0.163	0.435	0.859	0.489	0.06	0.312
2987	0	0.594	0.402	0	0	0.871	0.987	0.142	0.887	0.173	0.225	0.402	0	0.466	0.317	0	0.976	0.465	0.654	0.142	0.847	0.766	0.402	0	0.466	0.196	0.196	0.196	0.061	0.19	0.402	0.887	0.173	0.061	0.317
2988	0	0.626	0.39	0	0	0.883	0.984	0.138	0.899	0.08	0.302	0.39	0	0.246	0.319	0	0.979	0.613	0.672	0.138	0.736	0.787	0.39	0	0.246	0.154	0.154	0.154	0.057	0.207	0.39	0.899	0.08	0.057	0.319
2989	0	0.647	0.367	0	0	0.93	0.974	0.155	0.893	0.186	0.357	0.367	0	0.499	0.323	0	0.988	0.822	0.698	0.155	0.573	0.801	0.367	0	0.499	0.115	0.115	0.115	0.053	0.203	0.367	0.893	0.186	0.053	0.323
2990	0	0.609	0.356	0	0	0.945	0.961	0.195	0.877	0.268	0.381	0.356	0	0.904	0.304	0	0.989	0.919	0.754	0.195	0.421	0.821	0.356	0	0.904	0.065	0.065	0.065	0.058	0.189	0.356	0.877	0.268	0.058	0.304
2991	0	0.511	0.354	0	0	0.942	0.943	0.245	0.861	0.147	0.354	0.354	0	0.971	0.269	0	0.989	0.949	0.812	0.245	0.277	0.855	0.354	0	0.971	0.042	0.042	0.042	0.068	0.171	0.354	0.861	0.147	0.068	0.269
2992	0	0.423	0.364	0	0	0.945	0.933	0.284	0.852	0.093	0.302	0.364	0	0.97	0.25	0	0.988	0.976	0.845	0.284	0.155	0.888	0.364	0	0.97	0.052	0.052	0.052	0.088	0.163	0.364	0.852	0.093	0.088	0.25
2993	0	0.362	0.419	0	0	0.942	0.926	0.329	0.826	0.07	0.26	0.419	0	0.948	0.264	0	0.985	0.985	0.863	0.329	0.075	0.91	0.419	0	0.948	0.121	0.121	0.121	0.113	0.17	0.419	0.826	0.07	0.113	0.264
2994	0	0.36	0.452	0	0	0.956	0.928	0.373	0.814	0.08	0.218	0.452	0	0.894	0.292	0	0.975	0.97	0.892	0.373	0.05	0.928	0.452	0	0.894	0.264	0.264	0.264	0.123	0.192	0.452	0.814	0.08	0.123	0.292
2995	0	0.478	0.45	0	0	0.95	0.953	0.41	0.798	0.116	0.166	0.45	0	0.82	0.322	0	0.955	0.943	0.899	0.41	0.153	0.944	0.45	0	0.82	0.502	0.502	0.502	0.126	0.235	0.45	0.798	0.116	0.126	0.322
