Source: sourcetag; timestamp; name <email>,,,,,
HOUR,DolAmroth,Gondor,Rohan,Harad,Mordor
703,0,0,0,0,0
704,0.00713915,0.00001615,0.00001615,0.0166379,0.00093245
705,0.1141686,0.0189363,0.0325244,0.12177525,0.0124219
706,0.2476084,0.07383015,0.1069963,0.2500887,0.03171435
707,0.3636232,0.1277278,0.17628065,0.3496747,0.05725175
708,0.3816551,0.1520735,0.24289855,0.4134128,0.0858636
709,0.37379855,0.15264555,0.27643445,0.4338587,0.10558955
710,0.34743325,0.1303254,0.2675392,0.38583795,0.09576185
711,0.26931315,0.10777745,0.22915575,0.29137575,0.0539767
712,0.14036475,0.06364545,0.1622837,0.16511165,0.01020595
713,0.0189261,0.00976565,0.07420075,0.0425153,0
714,0,0,0.00514165,0.0000765,0
715,0,0,0,0,0
716,0,0,0,0,0
717,0,0,0,0,0
718,0,0,0,0,0
719,0,0,0,0,0
720,0,0,0,0,0
721,0,0,0,0,0
722,0,0,0,0,0
723,0,0,0,0,0
724,0,0,0,0,0
725,0,0,0,0,0
726,0,0,0,0,0
727,0,0,0,0,0
728,0.01993505,0.000136,0.0000663,0.01702975,0.0021284
729,0.18825715,0.0490688,0.02803895,0.1675112,0.0408442
730,0.3223285,0.1290215,0.08090045,0.31466575,0.09651155
731,0.43140305,0.17743155,0.140998,0.4064683,0.1529677
732,0.4804982,0.19016625,0.1910001,0.45489025,0.1970827
733,0.4774569,0.17597295,0.2044862,0.4699208,0.19816305
734,0.40964475,0.1425824,0.1928599,0.43761825,0.15579905
735,0.28912665,0.0980611,0.15143515,0.35658435,0.0892398
736,0.1296624,0.0406266,0.0946747,0.23249795,0.0226117
737,0.0129761,0.00378845,0.03964825,0.06649805,0.00000425
738,0,0,0.002533,0.00016745,0
739,0,0,0,0,0
740,0,0,0,0,0
741,0,0,0,0,0
742,0,0,0,0,0
743,0,0,0,0,0
744,0,0,0,0,0
745,0,0,0,0,0
746,0,0,0,0,0
747,0,0,0,0,0
748,0,0,0,0,0
749,0,0,0,0,0
750,0,0,0,0,0
751,0,0,0,0,0
752,0.0033609,0.000017,0.00008245,0.0191641,0.00434945
753,0.04409035,0.01502035,0.0105349,0.1183132,0.03852795
754,0.1323212,0.04372315,0.0360808,0.2422075,0.0794376
755,0.26535555,0.06093735,0.0650692,0.3355987,0.11577595
756,0.32441015,0.06422005,0.09769305,0.39845195,0.13856785
757,0.26981465,0.0592331,0.12059885,0.41590075,0.1321631
758,0.15848505,0.0478958,0.118541,0.38841685,0.09645375
759,0.06270875,0.02894675,0.09612735,0.3104081,0.05316835
760,0.02037365,0.00932535,0.062288,0.18594515,0.0127755
761,0.00110245,0.0000799,0.0252093,0.0475609,0
762,0,0,0.0018462,0.00005525,0
763,0,0,0,0,0
764,0,0,0,0,0
765,0,0,0,0,0
766,0,0,0,0,0
767,0,0,0,0,0
768,0,0,0,0,0
769,0,0,0,0,0
770,0,0,0,0,0
771,0,0,0,0,0
772,0,0,0,0,0
773,0,0,0,0,0
774,0,0,0,0,0
775,0,0,0,0,0
776,0.0007548,0,0.0000476,0.01899325,0.0006477
777,0.0119714,0.01077885,0.00993905,0.08255965,0.0137819
778,0.0274703,0.0504645,0.0602922,0.1678325,0.0382857
779,0.0427652,0.1056329,0.1436483,0.2398496,0.0618919
780,0.05362565,0.1683833,0.2492421,0.2753558,0.0710124
781,0.05593,0.2072861,0.29726115,0.27104035,0.0624835
782,0.04868035,0.2032044,0.2941442,0.22783995,0.04628335
783,0.0344794,0.1640568,0.25103645,0.17209185,0.025993
784,0.01495405,0.0881144,0.1748382,0.1049342,0.00662235
785,0.0009843,0.0143939,0.0808146,0.0283441,0.0000051
786,0,0,0.0092021,0.00001445,0
787,0,0,0,0,0
788,0,0,0,0,0
789,0,0,0,0,0
790,0,0,0,0,0
791,0,0,0,0,0
792,0,0,0,0,0
793,0,0,0,0,0
794,0,0,0,0,0
795,0,0,0,0,0
796,0,0,0,0,0
797,0,0,0,0,0
798,0,0,0,0,0
799,0,0,0,0,0
800,0.0047872,0.0000612,0.0000884,0.0171122,0.00523515
801,0.05446545,0.0229636,0.031416,0.11294375,0.06194375
802,0.1180718,0.0722806,0.10873455,0.2218364,0.1448519
803,0.20005855,0.1296182,0.20590825,0.31823575,0.19918135
804,0.291448,0.17494275,0.29846305,0.3736141,0.2381632
805,0.3268624,0.190672,0.34797725,0.38540105,0.2443801
806,0.30734725,0.1661291,0.3295314,0.35541815,0.21242095
807,0.2408696,0.1043273,0.2716056,0.2829429,0.13567105
808,0.1280253,0.04129555,0.18457835,0.18402585,0.04316895
809,0.0178602,0.00440725,0.0884833,0.0657611,0.0003417
810,0,0,0.0111486,0.00018615,0
811,0,0,0,0,0
812,0,0,0,0,0
813,0,0,0,0,0
814,0,0,0,0,0
815,0,0,0,0,0
816,0,0,0,0,0
817,0,0,0,0,0
818,0,0,0,0,0
819,0,0,0,0,0
820,0,0,0,0,0
821,0,0,0,0,0
822,0,0,0,0,0
823,0,0,0,0,0
824,0.00191505,0,0.00027795,0.03110575,0.01259105
825,0.0378437,0.0047192,0.0203473,0.1878024,0.0623815
826,0.10112875,0.0194922,0.05912005,0.32514115,0.1234982
827,0.16401855,0.03987095,0.10115935,0.4224364,0.1752683
828,0.19626585,0.06587925,0.1395734,0.472447,0.1986875
829,0.1917957,0.0918068,0.16461695,0.47945185,0.1730566
830,0.1754043,0.10049125,0.16629825,0.43560715,0.1141074
831,0.14448045,0.0875585,0.1437894,0.35087405,0.0613241
832,0.0860812,0.05642215,0.0990947,0.22805075,0.01586525
833,0.0189142,0.0094401,0.0411247,0.0771341,0.0000017
834,0,0,0.0021403,0.00007565,0
835,0,0,0,0,0
836,0,0,0,0,0
837,0,0,0,0,0
838,0,0,0,0,0
839,0,0,0,0,0
840,0,0,0,0,0
841,0,0,0,0,0
842,0,0,0,0,0
843,0,0,0,0,0
844,0,0,0,0,0
845,0,0,0,0,0
846,0,0,0,0,0
847,0,0,0,0,0
848,0.00179265,0.00005525,0.0001989,0.03712375,0.00883405
849,0.0261137,0.0251294,0.0152388,0.1220447,0.0566814
850,0.0610572,0.0754715,0.052717,0.2054807,0.1298477
851,0.09865185,0.1173,0.10103695,0.27736095,0.19935135
852,0.13833665,0.1406852,0.158576,0.3296266,0.25183545
853,0.16355445,0.1449896,0.1806029,0.34399075,0.25002835
854,0.1715368,0.13835535,0.16446565,0.31042765,0.1909848
855,0.15806345,0.095778,0.13798135,0.24187005,0.1028721
856,0.10345775,0.04289695,0.0982719,0.1568301,0.02720935
857,0.0184467,0.0053108,0.04486045,0.0507977,0.00011985
858,0,0,0.0043401,0.00030005,0
859,0,0,0,0,0
860,0,0,0,0,0
861,0,0,0,0,0
862,0,0,0,0,0
863,0,0,0,0,0
864,0,0,0,0,0
865,0,0,0,0,0
866,0,0,0,0,0
867,0,0,0,0,0
868,0,0,0,0,0
869,0,0,0,0,0
870,0,0,0,0,0
871,0,0,0,0,0
872,0.0033099,0.0006596,0.0003944,0.0218807,0.0057307
873,0.0448902,0.04635305,0.0214591,0.138805,0.0396406
874,0.0986799,0.1297202,0.0648465,0.267087,0.09070605
875,0.16196495,0.2028389,0.1182996,0.3470703,0.1481975
876,0.2086019,0.2380748,0.18313505,0.38756005,0.1890689
877,0.2111893,0.2370582,0.2264264,0.38873815,0.1866804
878,0.1906125,0.2122127,0.2448816,0.3578279,0.1498958
879,0.15499835,0.16537515,0.2205359,0.2912797,0.10123415
880,0.0897362,0.0929407,0.16234745,0.1916053,0.0386733
881,0.0181594,0.01812285,0.07412255,0.0671245,0.0008687
882,0,0,0.00700655,0.0003281,0
883,0,0,0,0,0
884,0,0,0,0,0
885,0,0,0,0,0
886,0,0,0,0,0
887,0,0,0,0,0
888,0,0,0,0,0
889,0,0,0,0,0
890,0,0,0,0,0
891,0,0,0,0,0
892,0,0,0,0,0
893,0,0,0,0,0
894,0,0,0,0,0
895,0,0,0,0,0
896,0.02153135,0.0002669,0.00019975,0.01569525,0.0053346
897,0.1332613,0.0286705,0.03144235,0.0980934,0.0414528
898,0.23844625,0.08599875,0.119017,0.1809157,0.08533065
899,0.3113227,0.15765715,0.2114222,0.2406724,0.11812365
900,0.3424157,0.2192677,0.283152,0.27103865,0.1282514
901,0.35230885,0.21311625,0.3026136,0.26775085,0.12112755
902,0.3241611,0.1808851,0.28098875,0.23732255,0.093891
903,0.2457843,0.1266942,0.2303211,0.18737825,0.0537047
904,0.12599805,0.06446315,0.1564102,0.11807265,0.01581935
905,0.0205938,0.01224935,0.0709172,0.03855685,0.00018785
906,0,0,0.00751995,0.0003264,0
907,0,0,0,0,0
908,0,0,0,0,0
909,0,0,0,0,0
910,0,0,0,0,0
911,0,0,0,0,0
912,0,0,0,0,0
913,0,0,0,0,0
914,0,0,0,0,0
915,0,0,0,0,0
916,0,0,0,0,0
917,0,0,0,0,0
918,0,0,0,0,0
919,0,0,0,0,0
920,0.0141916,0.0002635,0.0003145,0.0173009,0.01418735
921,0.10238675,0.0276131,0.03064335,0.12383565,0.07217775
922,0.19728925,0.08479345,0.0996625,0.2259725,0.1561552
923,0.26219695,0.1378785,0.1922819,0.29681915,0.2488052
924,0.2875771,0.16540915,0.26642825,0.33648355,0.26567345
925,0.2907935,0.1650955,0.31042935,0.33826345,0.2446385
926,0.25491755,0.14825275,0.31355225,0.3019047,0.19956215
927,0.17947325,0.10298855,0.2705601,0.2315655,0.12426915
928,0.084184,0.05374635,0.198356,0.1428578,0.04329475
929,0.0132719,0.01121065,0.09734965,0.04803435,0.000493
930,0,0,0.01330845,0.00044795,0
931,0,0,0,0,0
932,0,0,0,0,0
933,0,0,0,0,0
934,0,0,0,0,0
935,0,0,0,0,0
936,0,0,0,0,0
937,0,0,0,0,0
938,0,0,0,0,0
939,0,0,0,0,0
940,0,0,0,0,0
941,0,0,0,0,0
942,0,0,0,0,0
943,0,0,0,0,0
944,0.0050286,0.0004607,0.0005049,0.01541475,0.0142256
945,0.04556,0.036074,0.0353923,0.10931765,0.0731663
946,0.0974406,0.1016073,0.1113279,0.20674295,0.15796145
947,0.14062825,0.16000145,0.20061445,0.2793525,0.2382193
948,0.17072675,0.1944358,0.2497113,0.3159841,0.27607915
949,0.17220405,0.2024326,0.26393945,0.31228745,0.24885535
950,0.1461048,0.18497615,0.24501845,0.2788221,0.18949475
951,0.105876,0.13776205,0.2043978,0.22279605,0.1095514
952,0.05371915,0.07502695,0.139502,0.143004,0.0334458
953,0.01053915,0.0163846,0.06273,0.05047215,0.00054145
954,0,0,0.00497335,0.00050405,0
955,0,0,0,0,0
956,0,0,0,0,0
957,0,0,0,0,0
958,0,0,0,0,0
959,0,0,0,0,0
960,0,0,0,0,0
961,0,0,0,0,0
962,0,0,0,0,0
963,0,0,0,0,0
964,0,0,0,0,0
965,0,0,0,0,0
966,0,0,0,0,0
967,0,0,0,0.00001105,0
968,0.0051068,0.00184025,0.00080495,0.02216715,0.01035215
969,0.055199,0.0780691,0.0473025,0.1317228,0.05907415
970,0.13092635,0.21715205,0.11145455,0.2463912,0.12691605
971,0.2089861,0.3388389,0.1722916,0.3328192,0.1756032
972,0.2681291,0.38222715,0.21358205,0.36663475,0.1924859
973,0.2854844,0.3797375,0.224502,0.3633427,0.1901127
974,0.27242585,0.34192015,0.2037569,0.3256809,0.16052165
975,0.22435155,0.27086355,0.1560226,0.2630937,0.10091795
976,0.14750645,0.16621835,0.0951439,0.17645235,0.0347922
977,0.0513995,0.0456603,0.0376958,0.06914155,0.0008823
978,0.00008415,0.0000697,0.00231965,0.00105485,0
979,0,0,0,0,0
980,0,0,0,0,0
981,0,0,0,0,0
982,0,0,0,0,0
983,0,0,0,0,0
984,0,0,0,0,0
985,0,0,0,0,0
986,0,0,0,0,0
987,0,0,0,0,0
988,0,0,0,0,0
989,0,0,0,0,0
990,0,0,0,0,0
991,0,0,0,0.0000374,0
992,0.0421532,0.0041786,0,0.0233257,0.0149175
993,0.17281265,0.10066805,0.01101855,0.07017515,0.0701165
994,0.28063855,0.22923735,0.0521509,0.1108502,0.1332477
995,0.34950045,0.3238432,0.1119892,0.136221,0.17324275
996,0.382296,0.37113125,0.1705916,0.14727865,0.1914353
997,0.37321375,0.36250545,0.20263065,0.1442841,0.18733575
998,0.31303035,0.3177351,0.2036668,0.1217829,0.1583057
999,0.2152387,0.2339523,0.17746895,0.088808,0.1111052
1000,0.1034042,0.12460405,0.12620375,0.05267535,0.0425578
1001,0.01984155,0.02893315,0.0612646,0.01747685,0.0013175
1002,0,0,0.00914515,0.00004505,0
1003,0,0,0,0,0
1004,0,0,0,0,0
1005,0,0,0,0,0
1006,0,0,0,0,0
1007,0,0,0,0,0
1008,0,0,0,0,0
1009,0,0,0,0,0
1010,0,0,0,0,0
1011,0,0,0,0,0
1012,0,0,0,0,0
1013,0,0,0,0,0
1014,0,0,0,0,0
1015,0,0,0,0,0.0000187
1016,0.0024378,0.0017561,0.00035615,0.0112676,0.0393091
1017,0.0295239,0.06337005,0.0302617,0.07031795,0.13210785
1018,0.0693787,0.16533095,0.10878385,0.14777165,0.2345422
1019,0.1280984,0.2507075,0.20346535,0.22087675,0.29752635
1020,0.1785051,0.2783172,0.2843964,0.2725899,0.31688
1021,0.1920728,0.2673573,0.3285131,0.2862698,0.2879052
1022,0.17444465,0.2260609,0.32499325,0.26418935,0.2267698
1023,0.13574415,0.1653165,0.2839425,0.20958195,0.14441075
1024,0.07714005,0.09166825,0.2017713,0.1375266,0.0511445
1025,0.0157165,0.0220745,0.0943313,0.0525266,0.000544
1026,0,0.00003655,0.01259445,0.00106505,0
1027,0,0,0,0,0
1028,0,0,0,0,0
1029,0,0,0,0,0
1030,0,0,0,0,0
1031,0,0,0,0,0
1032,0,0,0,0,0
1033,0,0,0,0,0
1034,0,0,0,0,0
1035,0,0,0,0,0
1036,0,0,0,0,0
1037,0,0,0,0,0
1038,0,0,0,0,0
1039,0,0,0,0.0000017,0.0000051
1040,0.01044565,0.0020128,0.001309,0.0228973,0.0184875
1041,0.06692475,0.06108525,0.0723384,0.13769575,0.07171365
1042,0.1312553,0.15718285,0.18980755,0.24143655,0.1336914
1043,0.1766334,0.25600385,0.30519845,0.31733985,0.18279845
1044,0.1989425,0.2931667,0.38848825,0.3599614,0.21067505
1045,0.1999285,0.28225865,0.431069,0.3634362,0.20470805
1046,0.1824559,0.24639375,0.41478895,0.32716755,0.16792515
1047,0.13851345,0.1831359,0.35538755,0.25978635,0.1066682
1048,0.0812957,0.10639365,0.26088115,0.16841475,0.0391646
1049,0.0220048,0.02944995,0.13607225,0.0661572,0.000969
1050,0.000034,0.00004505,0.02263805,0.002686,0
1051,0,0,0,0,0
1052,0,0,0,0,0
1053,0,0,0,0,0
1054,0,0,0,0,0
1055,0,0,0,0,0
1056,0,0,0,0,0
1057,0,0,0,0,0
1058,0,0,0,0,0
1059,0,0,0,0,0
1060,0,0,0,0,0
1061,0,0,0,0,0
1062,0,0,0,0,0
1063,0,0,0,0,0
1064,0.01843395,0.00463675,0.00208505,0.02801685,0.0204017
1065,0.1029758,0.09407035,0.052836,0.1538874,0.08004535
1066,0.19806105,0.2233613,0.1166574,0.27193455,0.1465111
1067,0.27281175,0.33206015,0.16935315,0.35665915,0.20142875
1068,0.32117505,0.3815582,0.20616155,0.39871035,0.2342872
1069,0.32978045,0.3698418,0.2199154,0.40398375,0.2236605
1070,0.3070472,0.3226957,0.2048058,0.37315935,0.18428765
1071,0.25061995,0.2401318,0.1753839,0.30483465,0.1200336
1072,0.1586134,0.1315987,0.135847,0.19845375,0.04755155
1073,0.04690725,0.03296555,0.07721655,0.07770105,0.001972
1074,0.00017085,0,0.0157216,0.0018717,0
1075,0,0,0,0,0
1076,0,0,0,0,0
1077,0,0,0,0,0
1078,0,0,0,0,0
1079,0,0,0,0,0
1080,0,0,0,0,0
1081,0,0,0,0,0
1082,0,0,0,0,0
1083,0,0,0,0,0
1084,0,0,0,0,0
1085,0,0,0,0,0
1086,0,0,0,0,0
1087,0,0,0,0.00008585,0.00004335
1088,0.03832735,0.00283475,0.00102085,0.0344301,0.02787065
1089,0.1481397,0.04766205,0.02834665,0.13162335,0.10194645
1090,0.2601731,0.11818145,0.08129485,0.23093395,0.18851555
1091,0.32891855,0.18242105,0.1486701,0.30472925,0.25512155
1092,0.35235645,0.2200871,0.23191315,0.33853035,0.28234025
1093,0.3432249,0.221646,0.3061428,0.33539045,0.267597
1094,0.29783235,0.19427175,0.3413073,0.29716425,0.2152965
1095,0.2187934,0.1403588,0.31646435,0.23112605,0.1362805
1096,0.1247528,0.0759849,0.24400015,0.1486667,0.0528666
1097,0.03126045,0.01917685,0.1288192,0.05612465,0.002567
1098,0.00000765,0.00002465,0.0245633,0.00161415,0
1099,0,0,0,0,0
1100,0,0,0,0,0
1101,0,0,0,0,0
1102,0,0,0,0,0
1103,0,0,0,0,0
1104,0,0,0,0,0
1105,0,0,0,0,0
1106,0,0,0,0,0
1107,0,0,0,0,0
1108,0,0,0,0,0
1109,0,0,0,0,0
1110,0,0,0,0,0
1111,0,0,0,0.00000595,0.0000629
1112,0.0320212,0.00282965,0.001955,0.03384615,0.0275689
1113,0.1303951,0.0446743,0.07593985,0.16265005,0.0945319
1114,0.23569055,0.1074553,0.18847815,0.29838145,0.1707395
1115,0.31462495,0.1703315,0.3006841,0.39153295,0.2228802
1116,0.3492939,0.2045865,0.40576025,0.43579585,0.2306781
1117,0.35945225,0.20701665,0.4748576,0.43343625,0.2083809
1118,0.33631015,0.18689885,0.47384695,0.39462015,0.1638154
1119,0.26647415,0.1404166,0.41903895,0.318852,0.10391505
1120,0.1627937,0.0815456,0.32203355,0.21601645,0.0427839
1121,0.0504951,0.02438735,0.1862112,0.08854875,0.0023103
1122,0.00023885,0.00016915,0.04490295,0.0037366,0
1123,0,0,0.0000017,0,0
1124,0,0,0,0,0
1125,0,0,0,0,0
1126,0,0,0,0,0
1127,0,0,0,0,0
1128,0,0,0,0,0
1129,0,0,0,0,0
1130,0,0,0,0,0
1131,0,0,0,0,0
1132,0,0,0,0,0
1133,0,0,0,0,0
1134,0,0,0,0,0
1135,0,0,0,0.00005015,0.00015215
1136,0.02781795,0.0037689,0.0021607,0.0348466,0.03858915
1137,0.1213851,0.0598723,0.10082615,0.14586085,0.13053195
1138,0.23942885,0.1506761,0.2605998,0.26475715,0.22499075
1139,0.33096195,0.2474435,0.3933868,0.34385815,0.264877
1140,0.3659284,0.2976377,0.4701724,0.38033845,0.2723519
1141,0.35373005,0.30154855,0.505053,0.37664095,0.2574548
1142,0.30928525,0.270113,0.49267105,0.34044455,0.21379625
1143,0.22709365,0.2079695,0.43671215,0.26546435,0.142188
1144,0.127687,0.11958735,0.33772115,0.16864765,0.061166
1145,0.0392428,0.03844975,0.20001605,0.06498675,0.004454
1146,0.00029665,0.00033915,0.05190695,0.0023732,0
1147,0,0,0.0000221,0,0
1148,0,0,0,0,0
1149,0,0,0,0,0
1150,0,0,0,0,0
1151,0,0,0,0,0
1152,0,0,0,0,0
1153,0,0,0,0,0
1154,0,0,0,0,0
1155,0,0,0,0,0
1156,0,0,0,0,0
1157,0,0,0,0,0
1158,0,0,0,0,0
1159,0,0,0,0.0000884,0.0002788
1160,0.05711235,0.008636,0.0020179,0.0356235,0.0409547
1161,0.18450525,0.09614945,0.07956,0.14508565,0.1202172
1162,0.3170993,0.2152795,0.23217155,0.2647784,0.1907893
1163,0.40885,0.30847265,0.35612875,0.35118005,0.2345898
1164,0.4490227,0.3490117,0.4337686,0.38705515,0.245769
1165,0.44582245,0.34241315,0.4724011,0.3725329,0.2165664
1166,0.3947519,0.3068551,0.4614752,0.3249567,0.16108435
1167,0.31468105,0.23325615,0.40730215,0.2594132,0.09935225
1168,0.18822315,0.1410915,0.3136993,0.17068255,0.0375258
1169,0.06174315,0.04701095,0.18094885,0.0685355,0.0023868
1170,0.00104975,0.0013277,0.0439705,0.0032708,0
1171,0,0,0.0000272,0,0
1172,0,0,0,0,0
1173,0,0,0,0,0
1174,0,0,0,0,0
1175,0,0,0,0,0
1176,0,0,0,0,0
1177,0,0,0,0,0
1178,0,0,0,0,0
1179,0,0,0,0,0
1180,0,0,0,0,0
1181,0,0,0,0,0
1182,0,0,0,0,0
1183,0,0,0,0.00025245,0.0001343
1184,0.057817,0.00197115,0.00416415,0.0621945,0.0099484
1185,0.1891964,0.0265608,0.08935285,0.2164406,0.03806895
1186,0.29291255,0.0662116,0.2170934,0.3559324,0.07258065
1187,0.34514165,0.11097175,0.35498125,0.44986505,0.0997016
1188,0.34950895,0.1491988,0.45280775,0.5021358,0.11306105
1189,0.2906847,0.15665245,0.5044478,0.5115912,0.10780125
1190,0.1915747,0.146982,0.49694995,0.4690827,0.0869635
1191,0.11587455,0.1218543,0.4414118,0.39138335,0.05886845
1192,0.066147,0.07406815,0.34506345,0.2772207,0.02547535
1193,0.01889635,0.02429725,0.21048125,0.1288294,0.00227885
1194,0.00008245,0.00004675,0.0600134,0.00869975,0
1195,0,0,0.0000578,0,0
1196,0,0,0,0,0
1197,0,0,0,0,0
1198,0,0,0,0,0
1199,0,0,0,0,0
1200,0,0,0,0,0
1201,0,0,0,0,0
1202,0,0,0,0,0
1203,0,0,0,0,0
1204,0,0,0,0,0
1205,0,0,0,0,0
1206,0,0,0,0,0
1207,0,0,0,0.0008772,0.0001071
1208,0.04201805,0.00821015,0.0050847,0.06735825,0.01805485
1209,0.14181655,0.0828376,0.11074905,0.186065,0.06216645
1210,0.2417298,0.18502035,0.2591701,0.28787205,0.10795765
1211,0.32107135,0.24855105,0.39351685,0.35878755,0.13192595
1212,0.35249075,0.2622046,0.479162,0.4008702,0.13494005
1213,0.35108315,0.2616215,0.5149181,0.410295,0.1204722
1214,0.31250505,0.23150005,0.5034907,0.3782381,0.09311665
1215,0.2389044,0.1793177,0.44939755,0.29919235,0.0560932
1216,0.1507696,0.1098829,0.3523471,0.19380595,0.0227511
1217,0.0507773,0.0386104,0.2109615,0.0784142,0.00130475
1218,0.00079815,0.0006103,0.0581927,0.00472515,0
1219,0,0,0.00008245,0,0
1220,0,0,0,0,0
1221,0,0,0,0,0
1222,0,0,0,0,0
1223,0,0,0,0,0
1224,0,0,0,0,0
1225,0,0,0,0,0
1226,0,0,0,0,0
1227,0,0,0,0,0
1228,0,0,0,0,0
1229,0,0,0,0,0
1230,0,0,0,0,0
1231,0,0,0,0.0000748,0.0003366
1232,0.05059115,0.01025185,0.00479995,0.0340646,0.02711075
1233,0.1583227,0.0884425,0.12589945,0.11363905,0.0902445
1234,0.2547042,0.18157275,0.29054445,0.20007215,0.1620151
1235,0.30745775,0.2430813,0.4061963,0.26454805,0.2095386
1236,0.33887035,0.25757465,0.4636852,0.30192595,0.2328932
1237,0.3264867,0.24370435,0.4851171,0.3080774,0.2179468
1238,0.27975115,0.21920055,0.46911585,0.27985655,0.18165095
1239,0.2150449,0.17606135,0.41297505,0.22459295,0.12337325
1240,0.1165979,0.10966445,0.31713755,0.1464635,0.0543932
1241,0.0329426,0.0400027,0.18983475,0.06079795,0.0055301
1242,0.0002125,0.00075565,0.054672,0.00351475,0
1243,0,0,0.00021335,0,0
1244,0,0,0,0,0
1245,0,0,0,0,0
1246,0,0,0,0,0
1247,0,0,0,0,0
1248,0,0,0,0,0
1249,0,0,0,0,0
1250,0,0,0,0,0
1251,0,0,0,0,0
1252,0,0,0,0,0
1253,0,0,0,0,0
1254,0,0,0,0,0
1255,0,0,0,0.0007565,0.0008857
1256,0.01528555,0.0104652,0.00344335,0.0483344,0.05191885
1257,0.07436565,0.086836,0.11642875,0.1485664,0.1556248
1258,0.1579861,0.1846166,0.26557995,0.2444413,0.2677534
1259,0.22598185,0.23262885,0.36677755,0.3039957,0.33782995
1260,0.26747205,0.2332451,0.42276025,0.32910555,0.3478302
1261,0.2798217,0.2281298,0.44876855,0.32075005,0.30093825
1262,0.25316315,0.20665115,0.4358698,0.2938773,0.22993435
1263,0.1987164,0.15807705,0.38556425,0.23096795,0.1418922
1264,0.12094225,0.0971669,0.29329335,0.14735175,0.05822925
1265,0.04050165,0.03466725,0.17654415,0.05888205,0.0067388
1266,0.00062475,0.00060945,0.05229285,0.00296565,0
1267,0,0,0.00020825,0,0
1268,0,0,0,0,0
1269,0,0,0,0,0
1270,0,0,0,0,0
1271,0,0,0,0,0
1272,0,0,0,0,0
1273,0,0,0,0,0
1274,0,0,0,0,0
1275,0,0,0,0,0
1276,0,0,0,0,0
1277,0,0,0,0,0
1278,0,0,0,0,0
1279,0,0,0,0.00062305,0.0004114
1280,0.0201093,0.008211,0.00248115,0.055692,0.0312477
1281,0.0972689,0.06156635,0.0806344,0.1576546,0.08815095
1282,0.199172,0.121567,0.18341045,0.2315876,0.14001285
1283,0.28847385,0.1606602,0.26597945,0.27135145,0.17734655
1284,0.35340875,0.17809795,0.30421755,0.2849115,0.20016735
1285,0.3710556,0.18059695,0.31585745,0.26361985,0.1758378
1286,0.3149318,0.15792405,0.2971056,0.21936545,0.12308085
1287,0.18640585,0.12020615,0.2537828,0.1632646,0.0704344
1288,0.084711,0.0678198,0.1859222,0.10256185,0.02927995
1289,0.0213656,0.02291005,0.10195155,0.04109835,0.0031178
1290,0.0001173,0.0002703,0.02484125,0.00140165,0
1291,0,0,0.00000595,0,0
1292,0,0,0,0,0
1293,0,0,0,0,0
1294,0,0,0,0,0
1295,0,0,0,0,0
1296,0,0,0,0,0
1297,0,0,0,0,0
1298,0,0,0,0,0
1299,0,0,0,0,0
1300,0,0,0,0,0
1301,0,0,0,0,0
1302,0,0,0,0,0
1303,0,0,0,0.0001632,0.0005219
1304,0.0255884,0.00306765,0.00137785,0.03201695,0.02642055
1305,0.093653,0.0344964,0.0422501,0.1160182,0.07768065
1306,0.1596946,0.0848232,0.115719,0.2023714,0.13590735
1307,0.20784965,0.12982135,0.17952085,0.27583435,0.18709605
1308,0.2272985,0.1625183,0.221017,0.3143011,0.23006695
1309,0.2089181,0.17255085,0.23643685,0.32305865,0.22816975
1310,0.17886295,0.1600295,0.22591385,0.3004631,0.19388925
1311,0.1300738,0.1281086,0.1877293,0.25176575,0.13614195
1312,0.0742951,0.0816561,0.13153325,0.1707956,0.06163945
1313,0.02577455,0.0308975,0.07060525,0.07370605,0.00803845
1314,0.0007735,0.00072675,0.0185946,0.00379865,0
1315,0,0,0.0000901,0,0
1316,0,0,0,0,0
1317,0,0,0,0,0
1318,0,0,0,0,0
1319,0,0,0,0,0
1320,0,0,0,0,0
1321,0,0,0,0,0
1322,0,0,0,0,0
1323,0,0,0,0,0
1324,0,0,0,0,0
1325,0,0,0,0,0
1326,0,0,0,0,0
1327,0,0,0,0.00178245,0.0012138
1328,0.04863445,0.0069275,0.0028237,0.06024375,0.03967885
1329,0.1540251,0.0479791,0.0446998,0.161789,0.11373765
1330,0.2709851,0.1053762,0.12298735,0.25710715,0.19418845
1331,0.36209235,0.1588616,0.1960287,0.32535875,0.25058425
1332,0.42857765,0.19194445,0.2379796,0.35350905,0.26492885
1333,0.44854585,0.19654295,0.2618544,0.3402839,0.2395062
1334,0.4130388,0.1822298,0.26298235,0.2982888,0.1860701
1335,0.33525445,0.1496102,0.22671285,0.23021145,0.1147466
1336,0.21733905,0.09955285,0.1678325,0.1513595,0.0516086
1337,0.08388565,0.0400928,0.09339885,0.0641121,0.0075021
1338,0.00316625,0.00160055,0.0253266,0.00356745,0
1339,0,0,0.00010795,0,0
1340,0,0,0,0,0
1341,0,0,0,0,0
1342,0,0,0,0,0
1343,0,0,0,0,0
1344,0,0,0,0,0
1345,0,0,0,0,0
1346,0,0,0,0,0
1347,0,0,0,0,0
1348,0,0,0,0,0
1349,0,0,0,0,0
1350,0,0,0,0,0
1351,0,0,0,0.00041565,0.0019448
