Region,Technology,Year,Value,,Unit,Source,Updated at,Updated by
DK,HLI_Biomass,2018,0.0913,,GW,,,
DK,HLI_Direct_Electric,2018,0.0111,,GW,,,
DK,HLI_Gas_Boiler,2018,1.7528,,GW,,,
DK,HLI_Hardcoal,2018,0.0199,,GW,,,
DK,HLI_Oil_Boiler,2018,0.1531,,GW,,,
DK,HLR_Biomass,2018,1.3566,,GW,,,
DK,HLR_Direct_Electric,2018,0.3795,,GW,,,
DK,HLR_Gas_Boiler,2018,15.9542,,GW,,,
DK,HLR_Oil_Boiler,2018,0.4077,,GW,,,
DK,HMI_Biomass,2018,0.049,,GW,,,
DK,HMI_Gas,2018,5.1962,,GW,,,
DK,HMI_HardCoal,2018,0.1096,,GW,,,
DK,HMI_Oil,2018,0.1023,,GW,,,
DK,HMI_Steam_Electric,2018,0.0183,,GW,,,
DK,P_Biomass,2018,1.696,,GW,,,
DK,P_Coal_Hardcoal,2018,3.656,,GW,,,
DK,P_Coal_Lignite,2018,0,,GW,,,
DK,P_Gas,2018,1.350741,,GW,,,
DK,P_Gas_OCGT,2018,1.826,,GW,,,
DK,P_Nuclear,2018,0,,GW,,,
DK,P_Oil,2018,1.007,,GW,,,
DK,RES_Hydro_Large,2018,0,,GW,,,
DK,RES_Hydro_Small,2018,0.006,,GW,,,
DK,RES_PV_Utility_Avg,2018,0.955,,GW,,,
DK,RES_Wind_Offshore_Transitional,2018,1.7,,GW,,,
DK,RES_Wind_Onshore_Avg,2018,4.423,,GW,,,
EE,CHP_Biomass_Solid,2018,0.145703836,,GW,,,
EE,CHP_Coal_Hardcoal,2018,0.048637735,,GW,,,
EE,CHP_Gas_CCGT_Natural,2018,0.000102885,,GW,,,
EE,CHP_Oil,2018,0.030167039,,GW,,,
EE,D_PHS,2018,0,,GW,,,
EE,HHI_DRI_EAF,2018,0.004,,GW,,,
EE,HHI_Scrap_EAF,2018,0.0005,,GW,,,
EE,HLI_Biomass,2018,0.0471,,GW,,,
EE,HLI_Direct_Electric,2018,0.0032,,GW,,,
EE,HLI_Gas_Boiler,2018,0.3156,,GW,,,
EE,HLI_Oil_Boiler,2018,0.0249,,GW,,,
EE,HLR_Biomass,2018,0.5026,,GW,,,
EE,HLR_Direct_Electric,2018,0.1477,,GW,,,
EE,HLR_Gas_Boiler,2018,3.5145,,GW,,,
EE,HLR_Oil_Boiler,2018,0.0544,,GW,,,
EE,HMI_Biomass,2018,0.046,,GW,,,
